report_id,observer_code,zone_id,observed_at,submitted_at,report_mode,odor,intensity,odor_type,environment,confidence,saw_forecast,memo,record_origin,idempotency_key,window_id
O03699,R16,Z2,2026-08-04 12:34:00,2026-08-04 12:35:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03699,W-20260804-1230
O03700,R18,Z1,2026-08-04 12:34:00,2026-08-04 12:35:01,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03700,W-20260804-1230
O03701,R12,Z2,2026-08-04 18:26:00,2026-08-04 18:26:53,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03701,W-20260804-1830
O03702,R02,Z3,2026-08-04 18:27:00,2026-08-04 18:28:15,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03702,W-20260804-1830
O03703,R19,Z2,2026-08-04 18:27:00,2026-08-04 18:28:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03703,W-20260804-1830
O03704,R03,Z1,2026-08-04 18:28:00,2026-08-04 18:28:42,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03704,W-20260804-1830
O03705,R06,Z1,2026-08-04 18:28:00,2026-08-04 18:30:33,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03705,W-20260804-1830
O03706,R07,Z3,2026-08-04 18:28:00,2026-08-04 18:31:07,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03706,W-20260804-1830
O03707,R10,Z3,2026-08-04 18:28:00,2026-08-04 18:30:22,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03707,W-20260804-1830
O03708,R16,Z2,2026-08-04 18:28:00,2026-08-04 18:31:22,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03708,W-20260804-1830
O03709,R04,Z1,2026-08-04 18:29:00,2026-08-04 18:30:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03709,W-20260804-1830
O03710,R05,Z2,2026-08-04 18:30:00,2026-08-04 18:31:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03710,W-20260804-1830
O03711,R11,Z2,2026-08-04 18:30:00,2026-08-04 18:32:43,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03711,W-20260804-1830
O03712,R15,Z2,2026-08-04 18:31:00,2026-08-04 18:33:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03712,W-20260804-1830
O03713,R17,Z1,2026-08-04 18:31:00,2026-08-04 18:32:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03713,W-20260804-1830
O03714,R18,Z1,2026-08-04 18:31:00,2026-08-04 18:33:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03714,W-20260804-1830
O03715,R09,Z3,2026-08-04 18:32:00,2026-08-04 18:34:00,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03715,W-20260804-1830
O03716,R14,Z3,2026-08-04 18:32:00,2026-08-04 18:33:15,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03716,W-20260804-1830
O03717,R20,Z1,2026-08-04 18:32:00,2026-08-04 18:35:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03717,W-20260804-1830
O03718,R01,Z1,2026-08-04 18:34:00,2026-08-04 18:36:13,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03718,W-20260804-1830
O03719,R08,Z2,2026-08-04 18:34:00,2026-08-04 18:36:00,scheduled,1.0,2,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03719,W-20260804-1830
O03720,R13,Z3,2026-08-04 18:34:00,2026-08-04 18:36:01,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03720,W-20260804-1830
O03721,R06,Z1,2026-08-04 21:57:00,2026-08-04 21:59:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03721,W-20260804-2200
O03722,R16,Z2,2026-08-04 21:57:00,2026-08-04 21:59:08,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03722,W-20260804-2200
O03723,R11,Z2,2026-08-04 21:58:00,2026-08-04 22:01:23,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03723,W-20260804-2200
O03724,R15,Z2,2026-08-04 21:58:00,2026-08-04 22:00:18,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03724,W-20260804-2200
O03725,R14,Z3,2026-08-04 21:59:00,2026-08-04 22:01:40,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03725,W-20260804-2200
O03726,R17,Z1,2026-08-04 21:59:00,2026-08-04 21:59:46,scheduled,1.0,2,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03726,W-20260804-2200
O03727,R05,Z2,2026-08-04 22:00:00,2026-08-04 22:03:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03727,W-20260804-2200
O03728,R20,Z1,2026-08-04 22:00:00,2026-08-04 22:03:00,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03728,W-20260804-2200
O03729,R04,Z1,2026-08-04 22:01:00,2026-08-04 22:03:08,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03729,W-20260804-2200
O03730,R18,Z1,2026-08-04 22:01:00,2026-08-04 22:03:17,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03730,W-20260804-2200
O03731,R03,Z1,2026-08-04 22:02:00,2026-08-04 22:05:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03731,W-20260804-2200
O03732,R07,Z3,2026-08-04 22:02:00,2026-08-04 22:03:50,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03732,W-20260804-2200
O03733,R10,Z3,2026-08-04 22:02:00,2026-08-04 22:04:21,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03733,W-20260804-2200
O03734,R02,Z3,2026-08-04 22:03:00,2026-08-04 22:05:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03734,W-20260804-2200
O03735,R08,Z2,2026-08-04 22:03:00,2026-08-04 22:06:03,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03735,W-20260804-2200
O03736,R13,Z3,2026-08-04 22:03:00,2026-08-04 22:03:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03736,W-20260804-2200
O03737,R09,Z3,2026-08-04 22:04:00,2026-08-04 22:05:49,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03737,W-20260804-2200
O03738,R19,Z2,2026-08-04 22:04:00,2026-08-04 22:06:56,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03738,W-20260804-2200
O03739,R11,Z2,2026-08-04 22:58:00,2026-08-04 22:59:00,extra,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03739,W-20260804-2200
O03740,R20,Z1,2026-08-04 23:43:00,2026-08-04 23:44:51,extra,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03740,W-20260804-2200
O03741,R09,Z3,2026-08-04 23:53:00,2026-08-04 23:55:09,extra,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03741,W-20260804-2200
O03742,R08,Z2,2026-08-05 07:27:00,2026-08-05 07:30:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03742,W-20260805-0730
O03743,R10,Z3,2026-08-05 07:27:00,2026-08-05 07:28:49,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03743,W-20260805-0730
O03744,R11,Z2,2026-08-05 07:27:00,2026-08-05 07:27:49,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03744,W-20260805-0730
O03745,R14,Z3,2026-08-05 07:27:00,2026-08-05 07:27:31,scheduled,1.0,2,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03745,W-20260805-0730
O03746,R18,Z1,2026-08-05 07:28:00,2026-08-05 07:31:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03746,W-20260805-0730
O03747,R02,Z3,2026-08-05 07:30:00,2026-08-05 07:32:46,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03747,W-20260805-0730
O03748,R07,Z3,2026-08-05 07:30:00,2026-08-05 07:30:53,scheduled,1.0,3,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03748,W-20260805-0730
O03749,R13,Z3,2026-08-05 07:30:00,2026-08-05 07:30:38,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03749,W-20260805-0730
O03750,R04,Z1,2026-08-05 07:31:00,2026-08-05 07:33:24,scheduled,1.0,2,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03750,W-20260805-0730
O03751,R03,Z1,2026-08-05 07:32:00,2026-08-05 07:35:35,scheduled,1.0,2,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03751,W-20260805-0730
O03752,R09,Z3,2026-08-05 07:32:00,2026-08-05 07:33:58,scheduled,1.0,2,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03752,W-20260805-0730
O03753,R12,Z2,2026-08-05 07:32:00,2026-08-05 07:33:31,scheduled,1.0,3,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03753,W-20260805-0730
O03754,R16,Z2,2026-08-05 07:32:00,2026-08-05 07:32:59,scheduled,1.0,2,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03754,W-20260805-0730
O03755,R19,Z2,2026-08-05 07:32:00,2026-08-05 07:32:44,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03755,W-20260805-0730
O03756,R20,Z1,2026-08-05 07:32:00,2026-08-05 07:35:16,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03756,W-20260805-0730
O03757,R05,Z2,2026-08-05 07:33:00,2026-08-05 07:34:36,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03757,W-20260805-0730
O03758,R06,Z1,2026-08-05 07:33:00,2026-08-05 07:36:19,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03758,W-20260805-0730
O03759,R01,Z1,2026-08-05 07:34:00,2026-08-05 07:37:24,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03759,W-20260805-0730
O03760,R15,Z2,2026-08-05 07:34:00,2026-08-05 07:37:25,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03760,W-20260805-0730
O03761,R14,Z3,2026-08-05 08:43:00,2026-08-05 08:45:25,extra,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03761,W-20260805-0730
O03762,R13,Z3,2026-08-05 08:52:00,2026-08-05 08:54:06,extra,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03762,W-20260805-0730
O03763,R03,Z1,2026-08-05 09:09:00,2026-08-05 09:11:28,extra,1.0,2,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03763,W-20260805-0730
O03764,R16,Z2,2026-08-05 12:27:00,2026-08-05 12:30:24,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03764,W-20260805-1230
O03765,R08,Z2,2026-08-05 12:28:00,2026-08-05 12:31:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03765,W-20260805-1230
O03766,R12,Z2,2026-08-05 12:28:00,2026-08-05 12:28:38,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03766,W-20260805-1230
O03767,R19,Z2,2026-08-05 12:28:00,2026-08-05 12:31:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03767,W-20260805-1230
O03768,R06,Z1,2026-08-05 12:29:00,2026-08-05 12:31:06,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03768,W-20260805-1230
O03769,R10,Z3,2026-08-05 12:29:00,2026-08-05 12:31:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03769,W-20260805-1230
O03770,R13,Z3,2026-08-05 12:29:00,2026-08-05 12:29:47,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03770,W-20260805-1230
O03771,R18,Z1,2026-08-05 12:29:00,2026-08-05 12:29:36,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03771,W-20260805-1230
O03772,R20,Z1,2026-08-05 12:29:00,2026-08-05 12:31:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03772,W-20260805-1230
O03773,R03,Z1,2026-08-05 12:30:00,2026-08-05 12:32:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03773,W-20260805-1230
O03774,R05,Z2,2026-08-05 12:30:00,2026-08-05 12:31:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03774,W-20260805-1230
O03775,R01,Z1,2026-08-05 12:32:00,2026-08-05 12:34:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03775,W-20260805-1230
O03776,R14,Z3,2026-08-05 12:32:00,2026-08-05 12:34:03,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03776,W-20260805-1230
O03777,R15,Z2,2026-08-05 12:32:00,2026-08-05 12:34:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03777,W-20260805-1230
O03778,R04,Z1,2026-08-05 12:33:00,2026-08-05 12:33:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03778,W-20260805-1230
O03779,R07,Z3,2026-08-05 12:33:00,2026-08-05 12:34:38,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03779,W-20260805-1230
O03780,R09,Z3,2026-08-05 12:33:00,2026-08-05 12:33:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03780,W-20260805-1230
O03781,R11,Z2,2026-08-05 12:33:00,2026-08-05 12:36:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03781,W-20260805-1230
O03782,R17,Z1,2026-08-05 12:33:00,2026-08-05 12:35:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03782,W-20260805-1230
O03783,R02,Z3,2026-08-05 12:34:00,2026-08-05 12:34:47,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03783,W-20260805-1230
O03784,R02,Z3,2026-08-05 18:26:00,2026-08-05 18:28:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03784,W-20260805-1830
O03785,R14,Z3,2026-08-05 18:26:00,2026-08-05 18:28:42,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03785,W-20260805-1830
O03786,R08,Z2,2026-08-05 18:27:00,2026-08-05 18:28:13,scheduled,1.0,2,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03786,W-20260805-1830
O03787,R12,Z2,2026-08-05 18:27:00,2026-08-05 18:29:47,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03787,W-20260805-1830
O03788,R07,Z3,2026-08-05 18:28:00,2026-08-05 18:30:27,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03788,W-20260805-1830
O03789,R16,Z2,2026-08-05 18:28:00,2026-08-05 18:29:39,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03789,W-20260805-1830
O03790,R18,Z1,2026-08-05 18:28:00,2026-08-05 18:28:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03790,W-20260805-1830
O03791,R09,Z3,2026-08-05 18:29:00,2026-08-05 18:31:09,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03791,W-20260805-1830
O03792,R11,Z2,2026-08-05 18:29:00,2026-08-05 18:31:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03792,W-20260805-1830
O03793,R15,Z2,2026-08-05 18:29:00,2026-08-05 18:32:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03793,W-20260805-1830
O03794,R17,Z1,2026-08-05 18:29:00,2026-08-05 18:29:50,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03794,W-20260805-1830
O03795,R19,Z2,2026-08-05 18:29:00,2026-08-05 18:29:43,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03795,W-20260805-1830
O03796,R01,Z1,2026-08-05 18:30:00,2026-08-05 18:30:39,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03796,W-20260805-1830
O03797,R03,Z1,2026-08-05 18:31:00,2026-08-05 18:33:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03797,W-20260805-1830
O03798,R06,Z1,2026-08-05 18:31:00,2026-08-05 18:31:34,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03798,W-20260805-1830
O03799,R13,Z3,2026-08-05 18:33:00,2026-08-05 18:33:44,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03799,W-20260805-1830
O03800,R20,Z1,2026-08-05 18:33:00,2026-08-05 18:36:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03800,W-20260805-1830
O03801,R04,Z1,2026-08-05 18:34:00,2026-08-05 18:34:49,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03801,W-20260805-1830
O03802,R05,Z2,2026-08-05 18:34:00,2026-08-05 18:37:01,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03802,W-20260805-1830
O03803,R10,Z3,2026-08-05 18:34:00,2026-08-05 18:36:03,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03803,W-20260805-1830
O03804,R12,Z2,2026-08-05 21:56:00,2026-08-05 21:59:13,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03804,W-20260805-2200
O03805,R06,Z1,2026-08-05 21:57:00,2026-08-05 21:58:00,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03805,W-20260805-2200
O03806,R13,Z3,2026-08-05 21:57:00,2026-08-05 21:57:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03806,W-20260805-2200
O03807,R05,Z2,2026-08-05 21:58:00,2026-08-05 21:59:34,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03807,W-20260805-2200
O03808,R17,Z1,2026-08-05 21:58:00,2026-08-05 21:59:26,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03808,W-20260805-2200
O03809,R01,Z1,2026-08-05 21:59:00,2026-08-05 22:00:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03809,W-20260805-2200
O03810,R02,Z3,2026-08-05 21:59:00,2026-08-05 22:00:36,scheduled,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03810,W-20260805-2200
O03811,R07,Z3,2026-08-05 21:59:00,2026-08-05 22:01:45,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03811,W-20260805-2200
O03812,R14,Z3,2026-08-05 21:59:00,2026-08-05 22:02:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03812,W-20260805-2200
O03813,R11,Z2,2026-08-05 22:00:00,2026-08-05 22:01:14,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03813,W-20260805-2200
O03814,R09,Z3,2026-08-05 22:01:00,2026-08-05 22:02:56,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03814,W-20260805-2200
O03815,R20,Z1,2026-08-05 22:01:00,2026-08-05 22:03:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03815,W-20260805-2200
O03816,R15,Z2,2026-08-05 22:02:00,2026-08-05 22:02:35,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03816,W-20260805-2200
O03817,R19,Z2,2026-08-05 22:02:00,2026-08-05 22:04:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03817,W-20260805-2200
O03818,R03,Z1,2026-08-05 22:03:00,2026-08-05 22:05:54,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03818,W-20260805-2200
O03819,R04,Z1,2026-08-05 22:03:00,2026-08-05 22:03:45,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03819,W-20260805-2200
O03820,R08,Z2,2026-08-05 22:03:00,2026-08-05 22:05:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03820,W-20260805-2200
O03821,R10,Z3,2026-08-05 22:04:00,2026-08-05 22:07:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03821,W-20260805-2200
O03822,R16,Z2,2026-08-05 22:04:00,2026-08-05 22:06:18,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03822,W-20260805-2200
O03823,R18,Z1,2026-08-05 22:04:00,2026-08-05 22:07:07,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03823,W-20260805-2200
O03824,R12,Z2,2026-08-06 07:26:00,2026-08-06 07:26:57,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03824,W-20260806-0730
O03825,R14,Z3,2026-08-06 07:27:00,2026-08-06 07:28:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03825,W-20260806-0730
O03826,R20,Z1,2026-08-06 07:27:00,2026-08-06 07:30:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03826,W-20260806-0730
O03827,R05,Z2,2026-08-06 07:28:00,2026-08-06 07:30:06,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03827,W-20260806-0730
O03828,R06,Z1,2026-08-06 07:28:00,2026-08-06 07:31:07,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03828,W-20260806-0730
O03829,R02,Z3,2026-08-06 07:32:00,2026-08-06 07:35:39,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03829,W-20260806-0730
O03830,R04,Z1,2026-08-06 07:32:00,2026-08-06 07:34:11,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03830,W-20260806-0730
O03831,R09,Z3,2026-08-06 07:32:00,2026-08-06 07:34:43,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03831,W-20260806-0730
O03832,R16,Z2,2026-08-06 07:32:00,2026-08-06 07:35:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03832,W-20260806-0730
O03833,R19,Z2,2026-08-06 07:32:00,2026-08-06 07:33:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03833,W-20260806-0730
O03834,R03,Z1,2026-08-06 07:33:00,2026-08-06 07:34:08,scheduled,1.0,2,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03834,W-20260806-0730
O03835,R07,Z3,2026-08-06 07:33:00,2026-08-06 07:35:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O03835,W-20260806-0730
