window_id,zone_id,n_valid,n_detected,detection_rate,label,top_type,temperature_c,humidity_pct,wind_speed,wind_from_deg,rain_1h_mm,weather_basis,window_start,prev_rate,prev_label
W-20260717-2200,U03,6,0,0.0,0,,19.6,98,2.8,90.0,0.0,synthetic_climatology,2026-07-17 22:00:00,0.0,0.0
W-20260718-0730,U01,7,0,0.0,0,,19.5,100,1.1,202.5,0.0,synthetic_climatology,2026-07-18 07:30:00,0.0,0.0
W-20260718-0730,U02,5,0,0.0,0,,19.5,100,1.1,202.5,0.0,synthetic_climatology,2026-07-18 07:30:00,0.14285714285714285,0.0
W-20260718-0730,U03,5,0,0.0,0,,19.5,100,1.1,202.5,0.0,synthetic_climatology,2026-07-18 07:30:00,0.0,0.0
W-20260718-1230,U01,7,1,0.14285714285714285,0,축산계 추정,25.8,87,2.7,180.0,0.0,synthetic_climatology,2026-07-18 12:30:00,0.0,0.0
W-20260718-1230,U02,6,1,0.16666666666666666,0,구분 어려움,25.8,87,2.7,180.0,0.0,synthetic_climatology,2026-07-18 12:30:00,0.0,0.0
W-20260718-1230,U03,6,2,0.3333333333333333,0,하수계 추정,25.8,87,2.7,180.0,0.0,synthetic_climatology,2026-07-18 12:30:00,0.0,0.0
W-20260718-1830,U01,7,0,0.0,0,,23.2,100,2.6,247.5,0.0,synthetic_climatology,2026-07-18 18:30:00,0.14285714285714285,0.0
W-20260718-1830,U02,7,0,0.0,0,,23.2,100,2.6,247.5,0.0,synthetic_climatology,2026-07-18 18:30:00,0.16666666666666666,0.0
W-20260718-1830,U03,6,0,0.0,0,,23.2,100,2.6,247.5,0.0,synthetic_climatology,2026-07-18 18:30:00,0.3333333333333333,0.0
W-20260718-2200,U01,7,1,0.14285714285714285,0,구분 어려움,20.7,100,3.1,270.0,0.0,synthetic_climatology,2026-07-18 22:00:00,0.0,0.0
W-20260718-2200,U02,7,1,0.14285714285714285,0,구분 어려움,20.7,100,3.1,270.0,0.0,synthetic_climatology,2026-07-18 22:00:00,0.0,0.0
W-20260718-2200,U03,6,2,0.3333333333333333,0,구분 어려움,20.7,100,3.1,270.0,0.0,synthetic_climatology,2026-07-18 22:00:00,0.0,0.0
W-20260719-0730,U01,7,0,0.0,0,,16.2,100,1.8,90.0,2.5,synthetic_climatology,2026-07-19 07:30:00,0.14285714285714285,0.0
W-20260719-0730,U02,7,0,0.0,0,,16.2,100,1.8,90.0,2.5,synthetic_climatology,2026-07-19 07:30:00,0.14285714285714285,0.0
W-20260719-0730,U03,6,0,0.0,0,,16.2,100,1.8,90.0,2.5,synthetic_climatology,2026-07-19 07:30:00,0.3333333333333333,0.0
W-20260719-1230,U01,7,1,0.14285714285714285,0,축산계 추정,23.0,85,2.2,202.5,0.5,synthetic_climatology,2026-07-19 12:30:00,0.0,0.0
W-20260719-1230,U02,7,0,0.0,0,,23.0,85,2.2,202.5,0.5,synthetic_climatology,2026-07-19 12:30:00,0.0,0.0
W-20260719-1230,U03,6,0,0.0,0,,23.0,85,2.2,202.5,0.5,synthetic_climatology,2026-07-19 12:30:00,0.0,0.0
W-20260719-1830,U01,7,0,0.0,0,,20.7,95,3.3,157.5,6.5,synthetic_climatology,2026-07-19 18:30:00,0.14285714285714285,0.0
W-20260719-1830,U02,7,0,0.0,0,,20.7,95,3.3,157.5,6.5,synthetic_climatology,2026-07-19 18:30:00,0.0,0.0
W-20260719-1830,U03,6,0,0.0,0,,20.7,95,3.3,157.5,6.5,synthetic_climatology,2026-07-19 18:30:00,0.0,0.0
W-20260719-2200,U01,5,0,0.0,0,,17.0,100,0.8,180.0,2.5,synthetic_climatology,2026-07-19 22:00:00,0.0,0.0
W-20260719-2200,U02,7,2,0.2857142857142857,0,구분 어려움,17.0,100,0.8,180.0,2.5,synthetic_climatology,2026-07-19 22:00:00,0.0,0.0
W-20260719-2200,U03,5,0,0.0,0,,17.0,100,0.8,180.0,2.5,synthetic_climatology,2026-07-19 22:00:00,0.0,0.0
W-20260720-0730,U01,7,2,0.2857142857142857,0,축산계 추정,18.6,100,0.7,45.0,0.0,synthetic_climatology,2026-07-20 07:30:00,0.0,0.0
W-20260720-0730,U02,7,3,0.42857142857142855,0,축산계 추정,18.6,100,0.7,45.0,0.0,synthetic_climatology,2026-07-20 07:30:00,0.2857142857142857,0.0
W-20260720-0730,U03,5,0,0.0,0,,18.6,100,0.7,45.0,0.0,synthetic_climatology,2026-07-20 07:30:00,0.0,0.0
W-20260720-1230,U01,6,0,0.0,0,,27.1,64,3.2,180.0,6.5,synthetic_climatology,2026-07-20 12:30:00,0.2857142857142857,0.0
W-20260720-1230,U02,7,1,0.14285714285714285,0,하수계 추정,27.1,64,3.2,180.0,6.5,synthetic_climatology,2026-07-20 12:30:00,0.42857142857142855,0.0
W-20260720-1230,U03,6,0,0.0,0,,27.1,64,3.2,180.0,6.5,synthetic_climatology,2026-07-20 12:30:00,0.0,0.0
W-20260720-1830,U01,5,2,0.4,0,축산계 추정,24.8,90,0.3,180.0,0.0,synthetic_climatology,2026-07-20 18:30:00,0.0,0.0
W-20260720-1830,U02,7,2,0.2857142857142857,0,축산계 추정,24.8,90,0.3,180.0,0.0,synthetic_climatology,2026-07-20 18:30:00,0.14285714285714285,0.0
W-20260720-1830,U03,6,5,0.8333333333333334,1,하수계 추정,24.8,90,0.3,180.0,0.0,synthetic_climatology,2026-07-20 18:30:00,0.0,0.0
W-20260720-2200,U01,7,3,0.42857142857142855,0,축산계 추정,20.2,100,1.8,202.5,0.0,synthetic_climatology,2026-07-20 22:00:00,0.4,0.0
W-20260720-2200,U02,7,1,0.14285714285714285,0,구분 어려움,20.2,100,1.8,202.5,0.0,synthetic_climatology,2026-07-20 22:00:00,0.2857142857142857,0.0
W-20260720-2200,U03,6,1,0.16666666666666666,0,축산계 추정,20.2,100,1.8,202.5,0.0,synthetic_climatology,2026-07-20 22:00:00,0.8333333333333334,1.0
W-20260721-0730,U01,6,0,0.0,0,,19.4,100,2.5,157.5,0.0,synthetic_climatology,2026-07-21 07:30:00,0.42857142857142855,0.0
W-20260721-0730,U02,7,0,0.0,0,,19.4,100,2.5,157.5,0.0,synthetic_climatology,2026-07-21 07:30:00,0.14285714285714285,0.0
W-20260721-0730,U03,6,0,0.0,0,,19.4,100,2.5,157.5,0.0,synthetic_climatology,2026-07-21 07:30:00,0.16666666666666666,0.0
W-20260721-1230,U01,6,0,0.0,0,,25.9,78,1.5,202.5,0.0,synthetic_climatology,2026-07-21 12:30:00,0.0,0.0
W-20260721-1230,U02,6,0,0.0,0,,25.9,78,1.5,202.5,0.0,synthetic_climatology,2026-07-21 12:30:00,0.0,0.0
W-20260721-1230,U03,6,0,0.0,0,,25.9,78,1.5,202.5,0.0,synthetic_climatology,2026-07-21 12:30:00,0.0,0.0
W-20260721-1830,U01,7,1,0.14285714285714285,0,하수계 추정,22.9,87,4.2,180.0,0.0,synthetic_climatology,2026-07-21 18:30:00,0.0,0.0
W-20260721-1830,U02,6,0,0.0,0,,22.9,87,4.2,180.0,0.0,synthetic_climatology,2026-07-21 18:30:00,0.0,0.0
W-20260721-1830,U03,6,0,0.0,0,,22.9,87,4.2,180.0,0.0,synthetic_climatology,2026-07-21 18:30:00,0.0,0.0
W-20260721-2200,U01,7,2,0.2857142857142857,0,축산계 추정,20.0,99,0.7,90.0,0.0,synthetic_climatology,2026-07-21 22:00:00,0.14285714285714285,0.0
W-20260721-2200,U02,7,1,0.14285714285714285,0,구분 어려움,20.0,99,0.7,90.0,0.0,synthetic_climatology,2026-07-21 22:00:00,0.0,0.0
W-20260721-2200,U03,6,1,0.16666666666666666,0,구분 어려움,20.0,99,0.7,90.0,0.0,synthetic_climatology,2026-07-21 22:00:00,0.0,0.0
W-20260722-0730,U01,6,0,0.0,0,,16.7,100,1.1,180.0,0.0,synthetic_climatology,2026-07-22 07:30:00,0.2857142857142857,0.0
W-20260722-0730,U02,7,1,0.14285714285714285,0,축산계 추정,16.7,100,1.1,180.0,0.0,synthetic_climatology,2026-07-22 07:30:00,0.14285714285714285,0.0
W-20260722-0730,U03,4,0,0.0,0,,16.7,100,1.1,180.0,0.0,synthetic_climatology,2026-07-22 07:30:00,0.16666666666666666,0.0
W-20260722-1230,U01,7,0,0.0,0,,24.4,89,4.8,270.0,1.5,synthetic_climatology,2026-07-22 12:30:00,0.0,0.0
W-20260722-1230,U02,7,0,0.0,0,,24.4,89,4.8,270.0,1.5,synthetic_climatology,2026-07-22 12:30:00,0.14285714285714285,0.0
W-20260722-1230,U03,5,0,0.0,0,,24.4,89,4.8,270.0,1.5,synthetic_climatology,2026-07-22 12:30:00,0.0,0.0
W-20260722-1830,U01,7,1,0.14285714285714285,0,구분 어려움,21.3,98,2.9,135.0,0.0,synthetic_climatology,2026-07-22 18:30:00,0.0,0.0
W-20260722-1830,U02,6,4,0.6666666666666666,1,구분 어려움,21.3,98,2.9,135.0,0.0,synthetic_climatology,2026-07-22 18:30:00,0.0,0.0
W-20260722-1830,U03,6,4,0.6666666666666666,1,구분 어려움,21.3,98,2.9,135.0,0.0,synthetic_climatology,2026-07-22 18:30:00,0.0,0.0
W-20260722-2200,U01,7,3,0.42857142857142855,0,축산계 추정,18.1,100,1.9,45.0,4.0,synthetic_climatology,2026-07-22 22:00:00,0.14285714285714285,0.0
W-20260722-2200,U02,5,0,0.0,0,,18.1,100,1.9,45.0,4.0,synthetic_climatology,2026-07-22 22:00:00,0.6666666666666666,1.0
W-20260722-2200,U03,3,1,0.3333333333333333,0,축산계 추정,18.1,100,1.9,45.0,4.0,synthetic_climatology,2026-07-22 22:00:00,0.6666666666666666,1.0
W-20260723-0730,U01,7,0,0.0,0,,16.5,100,1.9,247.5,0.5,synthetic_climatology,2026-07-23 07:30:00,0.42857142857142855,0.0
W-20260723-0730,U02,7,1,0.14285714285714285,0,구분 어려움,16.5,100,1.9,247.5,0.5,synthetic_climatology,2026-07-23 07:30:00,0.0,0.0
W-20260723-0730,U03,6,0,0.0,0,,16.5,100,1.9,247.5,0.5,synthetic_climatology,2026-07-23 07:30:00,0.3333333333333333,0.0
W-20260723-1230,U01,7,4,0.5714285714285714,1,축산계 추정,24.1,88,2.8,180.0,0.0,synthetic_climatology,2026-07-23 12:30:00,0.0,0.0
W-20260723-1230,U02,7,3,0.42857142857142855,0,하수계 추정,24.1,88,2.8,180.0,0.0,synthetic_climatology,2026-07-23 12:30:00,0.14285714285714285,0.0
W-20260723-1230,U03,6,3,0.5,1,하수계 추정,24.1,88,2.8,180.0,0.0,synthetic_climatology,2026-07-23 12:30:00,0.0,0.0
W-20260723-1830,U01,6,2,0.3333333333333333,0,구분 어려움,21.0,93,2.5,270.0,0.0,synthetic_climatology,2026-07-23 18:30:00,0.5714285714285714,1.0
W-20260723-1830,U02,7,0,0.0,0,,21.0,93,2.5,270.0,0.0,synthetic_climatology,2026-07-23 18:30:00,0.42857142857142855,0.0
W-20260723-1830,U03,6,1,0.16666666666666666,0,축산계 추정,21.0,93,2.5,270.0,0.0,synthetic_climatology,2026-07-23 18:30:00,0.5,1.0
W-20260723-2200,U01,6,1,0.16666666666666666,0,하수계 추정,16.6,97,1.0,225.0,0.0,synthetic_climatology,2026-07-23 22:00:00,0.3333333333333333,0.0
W-20260723-2200,U02,7,0,0.0,0,,16.6,97,1.0,225.0,0.0,synthetic_climatology,2026-07-23 22:00:00,0.0,0.0
W-20260723-2200,U03,6,1,0.16666666666666666,0,하수계 추정,16.6,97,1.0,225.0,0.0,synthetic_climatology,2026-07-23 22:00:00,0.16666666666666666,0.0
W-20260724-0730,U01,6,1,0.16666666666666666,0,하수계 추정,16.5,100,2.0,22.5,0.0,synthetic_climatology,2026-07-24 07:30:00,0.16666666666666666,0.0
W-20260724-0730,U02,7,0,0.0,0,,16.5,100,2.0,22.5,0.0,synthetic_climatology,2026-07-24 07:30:00,0.0,0.0
W-20260724-0730,U03,5,0,0.0,0,,16.5,100,2.0,22.5,0.0,synthetic_climatology,2026-07-24 07:30:00,0.16666666666666666,0.0
W-20260724-1230,U01,7,2,0.2857142857142857,0,구분 어려움,23.8,90,2.2,180.0,0.0,synthetic_climatology,2026-07-24 12:30:00,0.16666666666666666,0.0
W-20260724-1230,U02,7,1,0.14285714285714285,0,하수계 추정,23.8,90,2.2,180.0,0.0,synthetic_climatology,2026-07-24 12:30:00,0.0,0.0
W-20260724-1230,U03,6,0,0.0,0,,23.8,90,2.2,180.0,0.0,synthetic_climatology,2026-07-24 12:30:00,0.0,0.0
W-20260724-1830,U01,7,2,0.2857142857142857,0,구분 어려움,21.2,100,1.9,135.0,0.0,synthetic_climatology,2026-07-24 18:30:00,0.2857142857142857,0.0
W-20260724-1830,U02,5,2,0.4,0,축산계 추정,21.2,100,1.9,135.0,0.0,synthetic_climatology,2026-07-24 18:30:00,0.14285714285714285,0.0
W-20260724-1830,U03,6,1,0.16666666666666666,0,구분 어려움,21.2,100,1.9,135.0,0.0,synthetic_climatology,2026-07-24 18:30:00,0.0,0.0
W-20260724-2200,U01,5,5,1.0,1,하수계 추정,17.5,100,0.8,157.5,0.0,synthetic_climatology,2026-07-24 22:00:00,0.2857142857142857,0.0
W-20260724-2200,U02,7,3,0.42857142857142855,0,하수계 추정,17.5,100,0.8,157.5,0.0,synthetic_climatology,2026-07-24 22:00:00,0.4,0.0
W-20260724-2200,U03,6,4,0.6666666666666666,1,하수계 추정,17.5,100,0.8,157.5,0.0,synthetic_climatology,2026-07-24 22:00:00,0.16666666666666666,0.0
W-20260725-0730,U01,6,0,0.0,0,,23.2,86,2.2,157.5,0.0,synthetic_climatology,2026-07-25 07:30:00,1.0,1.0
W-20260725-0730,U02,6,1,0.16666666666666666,0,구분 어려움,23.2,86,2.2,157.5,0.0,synthetic_climatology,2026-07-25 07:30:00,0.42857142857142855,0.0
W-20260725-0730,U03,6,0,0.0,0,,23.2,86,2.2,157.5,0.0,synthetic_climatology,2026-07-25 07:30:00,0.6666666666666666,1.0
W-20260725-1230,U01,7,0,0.0,0,,30.2,67,1.2,270.0,0.0,synthetic_climatology,2026-07-25 12:30:00,0.0,0.0
W-20260725-1230,U02,7,1,0.14285714285714285,0,구분 어려움,30.2,67,1.2,270.0,0.0,synthetic_climatology,2026-07-25 12:30:00,0.16666666666666666,0.0
W-20260725-1230,U03,6,1,0.16666666666666666,0,축산계 추정,30.2,67,1.2,270.0,0.0,synthetic_climatology,2026-07-25 12:30:00,0.0,0.0
W-20260725-1830,U01,5,0,0.0,0,,26.5,71,1.3,270.0,0.0,synthetic_climatology,2026-07-25 18:30:00,0.0,0.0
W-20260725-1830,U02,7,1,0.14285714285714285,0,구분 어려움,26.5,71,1.3,270.0,0.0,synthetic_climatology,2026-07-25 18:30:00,0.14285714285714285,0.0
W-20260725-1830,U03,5,0,0.0,0,,26.5,71,1.3,270.0,0.0,synthetic_climatology,2026-07-25 18:30:00,0.16666666666666666,0.0
W-20260725-2200,U01,7,2,0.2857142857142857,0,하수계 추정,23.9,84,0.6,225.0,0.0,synthetic_climatology,2026-07-25 22:00:00,0.0,0.0
W-20260725-2200,U02,6,0,0.0,0,,23.9,84,0.6,225.0,0.0,synthetic_climatology,2026-07-25 22:00:00,0.14285714285714285,0.0
W-20260725-2200,U03,6,0,0.0,0,,23.9,84,0.6,225.0,0.0,synthetic_climatology,2026-07-25 22:00:00,0.0,0.0
W-20260726-0730,U01,7,0,0.0,0,,20.9,92,0.3,225.0,0.0,synthetic_climatology,2026-07-26 07:30:00,0.2857142857142857,0.0
W-20260726-0730,U02,6,1,0.16666666666666666,0,축산계 추정,20.9,92,0.3,225.0,0.0,synthetic_climatology,2026-07-26 07:30:00,0.0,0.0
W-20260726-0730,U03,6,1,0.16666666666666666,0,축산계 추정,20.9,92,0.3,225.0,0.0,synthetic_climatology,2026-07-26 07:30:00,0.0,0.0
W-20260726-1230,U01,7,0,0.0,0,,28.5,67,2.9,247.5,0.0,synthetic_climatology,2026-07-26 12:30:00,0.0,0.0
W-20260726-1230,U02,7,1,0.14285714285714285,0,구분 어려움,28.5,67,2.9,247.5,0.0,synthetic_climatology,2026-07-26 12:30:00,0.16666666666666666,0.0
W-20260726-1230,U03,5,0,0.0,0,,28.5,67,2.9,247.5,0.0,synthetic_climatology,2026-07-26 12:30:00,0.16666666666666666,0.0
W-20260726-1830,U01,7,0,0.0,0,,25.6,82,2.6,270.0,0.0,synthetic_climatology,2026-07-26 18:30:00,0.0,0.0
W-20260726-1830,U02,7,0,0.0,0,,25.6,82,2.6,270.0,0.0,synthetic_climatology,2026-07-26 18:30:00,0.14285714285714285,0.0
W-20260726-1830,U03,6,1,0.16666666666666666,0,구분 어려움,25.6,82,2.6,270.0,0.0,synthetic_climatology,2026-07-26 18:30:00,0.0,0.0
W-20260726-2200,U01,7,1,0.14285714285714285,0,하수계 추정,23.9,96,0.8,0.0,0.0,synthetic_climatology,2026-07-26 22:00:00,0.0,0.0
W-20260726-2200,U02,7,2,0.2857142857142857,0,하수계 추정,23.9,96,0.8,0.0,0.0,synthetic_climatology,2026-07-26 22:00:00,0.0,0.0
W-20260726-2200,U03,6,1,0.16666666666666666,0,구분 어려움,23.9,96,0.8,0.0,0.0,synthetic_climatology,2026-07-26 22:00:00,0.16666666666666666,0.0
W-20260727-0730,U01,7,1,0.14285714285714285,0,하수계 추정,19.3,97,1.2,247.5,0.0,synthetic_climatology,2026-07-27 07:30:00,0.14285714285714285,0.0
W-20260727-0730,U02,5,1,0.2,0,구분 어려움,19.3,97,1.2,247.5,0.0,synthetic_climatology,2026-07-27 07:30:00,0.2857142857142857,0.0
W-20260727-0730,U03,6,0,0.0,0,,19.3,97,1.2,247.5,0.0,synthetic_climatology,2026-07-27 07:30:00,0.16666666666666666,0.0
W-20260727-1230,U01,7,0,0.0,0,,25.8,71,5.3,180.0,0.5,synthetic_climatology,2026-07-27 12:30:00,0.14285714285714285,0.0
W-20260727-1230,U02,6,0,0.0,0,,25.8,71,5.3,180.0,0.5,synthetic_climatology,2026-07-27 12:30:00,0.2,0.0
W-20260727-1230,U03,6,0,0.0,0,,25.8,71,5.3,180.0,0.5,synthetic_climatology,2026-07-27 12:30:00,0.0,0.0
W-20260727-1830,U01,7,3,0.42857142857142855,0,하수계 추정,24.7,75,1.3,135.0,2.5,synthetic_climatology,2026-07-27 18:30:00,0.0,0.0
W-20260727-1830,U02,7,0,0.0,0,,24.7,75,1.3,135.0,2.5,synthetic_climatology,2026-07-27 18:30:00,0.0,0.0
W-20260727-1830,U03,6,2,0.3333333333333333,0,하수계 추정,24.7,75,1.3,135.0,2.5,synthetic_climatology,2026-07-27 18:30:00,0.0,0.0
W-20260727-2200,U01,6,0,0.0,0,,19.2,84,1.3,202.5,0.0,synthetic_climatology,2026-07-27 22:00:00,0.42857142857142855,0.0
W-20260727-2200,U02,7,1,0.14285714285714285,0,축산계 추정,19.2,84,1.3,202.5,0.0,synthetic_climatology,2026-07-27 22:00:00,0.0,0.0
W-20260727-2200,U03,6,2,0.3333333333333333,0,축산계 추정,19.2,84,1.3,202.5,0.0,synthetic_climatology,2026-07-27 22:00:00,0.3333333333333333,0.0
W-20260728-0730,U01,7,3,0.42857142857142855,0,축산계 추정,21.4,84,1.4,45.0,0.0,synthetic_climatology,2026-07-28 07:30:00,0.0,0.0
W-20260728-0730,U02,7,0,0.0,0,,21.4,84,1.4,45.0,0.0,synthetic_climatology,2026-07-28 07:30:00,0.14285714285714285,0.0
W-20260728-0730,U03,6,1,0.16666666666666666,0,축산계 추정,21.4,84,1.4,45.0,0.0,synthetic_climatology,2026-07-28 07:30:00,0.3333333333333333,0.0
W-20260728-1230,U01,7,0,0.0,0,,28.4,54,2.6,337.5,0.0,synthetic_climatology,2026-07-28 12:30:00,0.42857142857142855,0.0
W-20260728-1230,U02,7,0,0.0,0,,28.4,54,2.6,337.5,0.0,synthetic_climatology,2026-07-28 12:30:00,0.0,0.0
W-20260728-1230,U03,5,0,0.0,0,,28.4,54,2.6,337.5,0.0,synthetic_climatology,2026-07-28 12:30:00,0.16666666666666666,0.0
W-20260728-1830,U01,7,1,0.14285714285714285,0,구분 어려움,26.7,63,0.9,67.5,0.0,synthetic_climatology,2026-07-28 18:30:00,0.0,0.0
W-20260728-1830,U02,5,2,0.4,0,구분 어려움,26.7,63,0.9,67.5,0.0,synthetic_climatology,2026-07-28 18:30:00,0.0,0.0
W-20260728-1830,U03,6,1,0.16666666666666666,0,하수계 추정,26.7,63,0.9,67.5,0.0,synthetic_climatology,2026-07-28 18:30:00,0.0,0.0
W-20260728-2200,U01,7,0,0.0,0,,22.6,77,0.9,202.5,0.0,synthetic_climatology,2026-07-28 22:00:00,0.14285714285714285,0.0
W-20260728-2200,U02,7,1,0.14285714285714285,0,하수계 추정,22.6,77,0.9,202.5,0.0,synthetic_climatology,2026-07-28 22:00:00,0.4,0.0
W-20260728-2200,U03,5,0,0.0,0,,22.6,77,0.9,202.5,0.0,synthetic_climatology,2026-07-28 22:00:00,0.16666666666666666,0.0
W-20260729-0730,U01,7,0,0.0,0,,19.8,71,0.9,225.0,0.0,synthetic_climatology,2026-07-29 07:30:00,0.0,0.0
W-20260729-0730,U02,6,0,0.0,0,,19.8,71,0.9,225.0,0.0,synthetic_climatology,2026-07-29 07:30:00,0.14285714285714285,0.0
W-20260729-0730,U03,5,0,0.0,0,,19.8,71,0.9,225.0,0.0,synthetic_climatology,2026-07-29 07:30:00,0.0,0.0
W-20260729-1230,U01,7,0,0.0,0,,26.9,52,5.3,247.5,0.0,synthetic_climatology,2026-07-29 12:30:00,0.0,0.0
W-20260729-1230,U02,7,0,0.0,0,,26.9,52,5.3,247.5,0.0,synthetic_climatology,2026-07-29 12:30:00,0.0,0.0
W-20260729-1230,U03,5,0,0.0,0,,26.9,52,5.3,247.5,0.0,synthetic_climatology,2026-07-29 12:30:00,0.0,0.0
W-20260729-1830,U01,7,0,0.0,0,,23.5,50,1.0,45.0,0.0,synthetic_climatology,2026-07-29 18:30:00,0.0,0.0
W-20260729-1830,U02,7,0,0.0,0,,23.5,50,1.0,45.0,0.0,synthetic_climatology,2026-07-29 18:30:00,0.0,0.0
W-20260729-1830,U03,6,0,0.0,0,,23.5,50,1.0,45.0,0.0,synthetic_climatology,2026-07-29 18:30:00,0.0,0.0
W-20260729-2200,U01,7,1,0.14285714285714285,0,구분 어려움,20.0,62,0.8,202.5,0.0,synthetic_climatology,2026-07-29 22:00:00,0.0,0.0
W-20260729-2200,U02,7,1,0.14285714285714285,0,구분 어려움,20.0,62,0.8,202.5,0.0,synthetic_climatology,2026-07-29 22:00:00,0.0,0.0
W-20260729-2200,U03,4,0,0.0,0,,20.0,62,0.8,202.5,0.0,synthetic_climatology,2026-07-29 22:00:00,0.0,0.0
W-20260730-0730,U01,5,0,0.0,0,,17.4,85,2.7,45.0,1.5,synthetic_climatology,2026-07-30 07:30:00,0.14285714285714285,0.0
W-20260730-0730,U02,7,1,0.14285714285714285,0,구분 어려움,17.4,85,2.7,45.0,1.5,synthetic_climatology,2026-07-30 07:30:00,0.14285714285714285,0.0
W-20260730-0730,U03,6,0,0.0,0,,17.4,85,2.7,45.0,1.5,synthetic_climatology,2026-07-30 07:30:00,0.0,0.0
W-20260730-1230,U01,6,0,0.0,0,,25.2,50,3.4,225.0,1.0,synthetic_climatology,2026-07-30 12:30:00,0.0,0.0
W-20260730-1230,U02,7,0,0.0,0,,25.2,50,3.4,225.0,1.0,synthetic_climatology,2026-07-30 12:30:00,0.14285714285714285,0.0
W-20260730-1230,U03,5,0,0.0,0,,25.2,50,3.4,225.0,1.0,synthetic_climatology,2026-07-30 12:30:00,0.0,0.0
W-20260730-1830,U01,7,0,0.0,0,,23.7,66,3.4,157.5,0.0,synthetic_climatology,2026-07-30 18:30:00,0.0,0.0
W-20260730-1830,U02,7,1,0.14285714285714285,0,하수계 추정,23.7,66,3.4,157.5,0.0,synthetic_climatology,2026-07-30 18:30:00,0.0,0.0
W-20260730-1830,U03,6,0,0.0,0,,23.7,66,3.4,157.5,0.0,synthetic_climatology,2026-07-30 18:30:00,0.0,0.0
W-20260730-2200,U01,6,0,0.0,0,,19.3,81,2.2,225.0,0.0,synthetic_climatology,2026-07-30 22:00:00,0.0,0.0
W-20260730-2200,U02,7,3,0.42857142857142855,0,기타,19.3,81,2.2,225.0,0.0,synthetic_climatology,2026-07-30 22:00:00,0.14285714285714285,0.0
W-20260730-2200,U03,6,2,0.3333333333333333,0,하수계 추정,19.3,81,2.2,225.0,0.0,synthetic_climatology,2026-07-30 22:00:00,0.0,0.0
W-20260731-0730,U01,7,0,0.0,0,,22.3,83,1.5,247.5,0.0,synthetic_climatology,2026-07-31 07:30:00,0.0,0.0
W-20260731-0730,U02,6,1,0.16666666666666666,0,기타,22.3,83,1.5,247.5,0.0,synthetic_climatology,2026-07-31 07:30:00,0.42857142857142855,0.0
W-20260731-0730,U03,6,1,0.16666666666666666,0,하수계 추정,22.3,83,1.5,247.5,0.0,synthetic_climatology,2026-07-31 07:30:00,0.3333333333333333,0.0
W-20260731-1230,U01,7,0,0.0,0,,28.9,54,1.6,315.0,0.0,synthetic_climatology,2026-07-31 12:30:00,0.0,0.0
W-20260731-1230,U02,7,0,0.0,0,,28.9,54,1.6,315.0,0.0,synthetic_climatology,2026-07-31 12:30:00,0.16666666666666666,0.0
W-20260731-1230,U03,5,0,0.0,0,,28.9,54,1.6,315.0,0.0,synthetic_climatology,2026-07-31 12:30:00,0.16666666666666666,0.0
W-20260731-1830,U01,7,0,0.0,0,,27.7,67,3.3,157.5,0.0,synthetic_climatology,2026-07-31 18:30:00,0.0,0.0
W-20260731-1830,U02,7,0,0.0,0,,27.7,67,3.3,157.5,0.0,synthetic_climatology,2026-07-31 18:30:00,0.0,0.0
W-20260731-1830,U03,4,0,0.0,0,,27.7,67,3.3,157.5,0.0,synthetic_climatology,2026-07-31 18:30:00,0.0,0.0
W-20260731-2200,U01,7,1,0.14285714285714285,0,구분 어려움,23.9,75,0.9,247.5,0.0,synthetic_climatology,2026-07-31 22:00:00,0.0,0.0
W-20260731-2200,U02,7,4,0.5714285714285714,1,구분 어려움,23.9,75,0.9,247.5,0.0,synthetic_climatology,2026-07-31 22:00:00,0.0,0.0
W-20260731-2200,U03,6,2,0.3333333333333333,0,축산계 추정,23.9,75,0.9,247.5,0.0,synthetic_climatology,2026-07-31 22:00:00,0.0,0.0
W-20260801-0730,U01,6,0,0.0,0,,17.3,85,1.3,247.5,0.0,synthetic_climatology,2026-08-01 07:30:00,0.14285714285714285,0.0
W-20260801-0730,U02,7,1,0.14285714285714285,0,구분 어려움,17.3,85,1.3,247.5,0.0,synthetic_climatology,2026-08-01 07:30:00,0.5714285714285714,1.0
W-20260801-0730,U03,6,1,0.16666666666666666,0,축산계 추정,17.3,85,1.3,247.5,0.0,synthetic_climatology,2026-08-01 07:30:00,0.3333333333333333,0.0
W-20260801-1230,U01,6,0,0.0,0,,24.7,56,6.9,247.5,0.0,synthetic_climatology,2026-08-01 12:30:00,0.0,0.0
W-20260801-1230,U02,6,0,0.0,0,,24.7,56,6.9,247.5,0.0,synthetic_climatology,2026-08-01 12:30:00,0.14285714285714285,0.0
W-20260801-1230,U03,6,0,0.0,0,,24.7,56,6.9,247.5,0.0,synthetic_climatology,2026-08-01 12:30:00,0.16666666666666666,0.0
W-20260801-1830,U01,5,0,0.0,0,,22.0,68,2.1,270.0,0.0,synthetic_climatology,2026-08-01 18:30:00,0.0,0.0
W-20260801-1830,U02,7,0,0.0,0,,22.0,68,2.1,270.0,0.0,synthetic_climatology,2026-08-01 18:30:00,0.0,0.0
W-20260801-1830,U03,6,0,0.0,0,,22.0,68,2.1,270.0,0.0,synthetic_climatology,2026-08-01 18:30:00,0.0,0.0
